,event_id,event_id2,tweets,location,date
523,17,Michigan3,"Last Friday, firm founder Kelly Burris announced that she had formed the Michigan Aviation Career Pipeline committee as part of her role as Chair of the Michigan Aeronautics Commission (MAC), a position she assumed in late September. #michigan #aeronautics #DEI #diversity https://t.co/qtW6xv02Vy",Michigan,09-11-2022
524,17,Michigan3,"Whitmer in September told DOE that bringing the shuttered Palisades plant back online was a ""top priority"" for Michigan.
https://t.co/yFJT0iIKOA",Michigan,09-11-2022
525,17,Michigan3,"@SSN_Alabama Hey @joelklatt take a look at whi Ohio St, Michigan, TCU played in September.",Michigan,09-11-2022
526,17,Michigan3,"@jakebockoven You are able to rebound from a September loss, you can’t rebound from losing a game in week 13. 

For example: 

Michigan could lose to Ohio St. in week 3 and still get in the playoff if the chips fall perfectly. 

If Michigan loses next weekend, they are out.",Michigan,09-11-2022
527,17,Michigan3,"@Cpt_Barbossa7 @finebaum Let’s see how Bama does against Auburn.

Michigan and Ohio State’s best wins were against Penn State…who rolled Auburn 41-12 in Auburn in September.

None of your SEC teams could come up to B1G country in November and win.",Michigan,09-11-2022
528,17,Michigan3,"@weoutcheaheard @CFBHome September 2nd 2022 (Opening week of college football this year) 

Weather for Lousiana - 90 is the high, 81 the low, 78% humidity, feels like between 85 and 96. 

Weather for Michigan - 86 is the high, 74 is the low, 85% humidity, feels like between 80-95.",Michigan,09-11-2022
529,17,Michigan3,"aid project in South Vietnam run by Michigan State University.

In 1967, the organization was renamed the International Association for Cultural Freedom (IACF) and continued to exist with funding from the Ford Foundation. 

McGeorge ""Mac"" Bundy (March 30, 1919 – September https://t.co/83X1cM4Y0N",Michigan,09-11-2022
530,17,Michigan3,"@BigGameBoomer So it’s that much different when Ohio state plays Arkansas state and Toledo, in back to back weeks in September? Or Michigan playing UConn and Hawaii those same two weeks? Or countless other examples",Michigan,09-11-2022
531,17,Michigan3,"Running Top 10 #SportsBetting handles for September:

1 New York $1.26B
2 New Jersey $866.7M
3 ILLINOIS $831.8M &lt;--NEW
4 Nevada $761.1M
5 Pennsylvania $645.2M
6 Colorado $450.2M
7 Virginia $411.3M
8 Michigan $383.1M
9 Indiana $382.5M
10 Tennessee $336.9M

#GamblingTwitter",Michigan,09-11-2022
532,17,Michigan3,Seen you and Keith Urban September 22nd and it was an AWESOME show.  Cant wait for your new album to come out.   Sending you luv from Michigan❤️. https://t.co/gDD9m15re9,Michigan,09-11-2022
533,17,Michigan3,@GardensHour Michigan Zone 6 is frosted so no gardening for the rest of the season. I did my fall fertilizing in September and I'm excited for spring blooms ☺️,Michigan,09-11-2022
534,18,Michigan4,"“The momentum we saw in September slowed into October. Retailers rely on Q4 sales to make or break their year. As you map out your Thanksgiving weekend shopping list, look to local stores first.” 

https://t.co/q1gql6VvYV",Michigan,09-12-2022
535,18,Michigan4,im so michigan in september on these niggas,Michigan,09-12-2022
536,18,Michigan4,"@lynnkthurston I saw him September 30th in Michigan,  the day before he was diagnosed with Covid",Michigan,09-12-2022
537,18,Michigan4,"@DadsOnSports @slmandel Nonetheless, I will try and explain to you. No one is saying that SEC teams didn’t play quality OOC. It’s an irrelevant point. The point is that had Michigan, in September, played team 66, 71, and 77, their OOC would be closer to “average”, and wouldn’t be brought up.",Michigan,09-12-2022
538,18,Michigan4,"#NowPlaying on Classic Rock California: ""Travelin' Man (Live At Cobo Hall, Detroit, Michigan, September 5th, 1975 - Remastered 2011)"" by Bob Seger &amp; The Silver Bullet Band from the Album: Ultimate Hits: Rock And Roll Never Forgets.  Visit:  https://t.co/GSWNeCcxDA https://t.co/KNolxC9C21",Michigan,09-12-2022
539,18,Michigan4,"@BFW @BeatinTheBookie Because not leaving michigan to play UConn, Hawaii and Colorado state in September is better. 🤣",Michigan,09-12-2022
540,18,Michigan4,"In September 1890, the Beilharts set out from Kansas for Battle Creek, Michigan by buggy. Upon their arrival, they enrolled in the nursing program offered at John Harvey Kellogg’s Battle Creek Sanitarium, or “The San” as it was often called. 2/15 https://t.co/Gp8m1r8vZu",Michigan,09-12-2022
541,18,Michigan4,"#August #CPI #Investing #Michigan #November #NYFed #Position #September #CryptoNews Market Overview Analysis by Michael Kramer covering: Walmart Inc, Target Corporation, Wal Mart Stores Inc, Target MU. Read Michael Kramers latest article on Investing… https://t.co/ytPbjpacQm",Michigan,09-12-2022
542,18,Michigan4,@BigGameBoomer Its Michigan tho. Thats just normal for them. Those people wouldnt last a second in the south in September with dew points near 80 degrees,Michigan,09-12-2022
543,19,Michigan5,"ONE YEAR LATER: It has been one year since the home exploded on Hogarth Avenue.

A 3-year-old girl and 55-year-old woman both died in this blast. 

In September, Michigan State Police said that a gas leak contributed to the explosion.

More tonight on @midmichigannow. https://t.co/xLmCmQsfGv",Michigan,09-05-2022
544,19,Michigan5,"No. 3 Michigan just improved to 11-0 and Heather is tweeting about the first three games from *September*.

#GoBlue https://t.co/7uv5uKqIDR https://t.co/LukdSMwLVq",Michigan,09-05-2022
545,19,Michigan5,"Eminem featured in the September 2003 issue of BLENDER Magazine for his performance at the Ford Field stadium in Detroit, Michigan, with acts such as Missy Elliott &amp; 50 Cent on July 12, 2003 

Written by Jonah Weiner 
Photographed by Karin Catt.
#Eminem https://t.co/tLef2aNiw3",Michigan,09-05-2022
546,19,Michigan5,"There is the Political Class and then there is you.
Monique Owens shouted over critical speakers at a September city council meeting, claiming it was her ""First Amendment right."" https://t.co/XWAV54ERyS via @reason",Michigan,09-05-2022
547,19,Michigan5,"Jiayi Xu: Michigan has become a more desirable destination state for local &amp; out-of-state home shoppers. In September 2022, the median list price for Michigan was $269,000, 37% lower than the US, while the 2022 median household income was only 10.1% lower. https://t.co/QtbvGvkLpX https://t.co/KnWbfHeZCi",Michigan,09-05-2022
548,20,Michigan6,"This Friday against New Mexico, the 2-9 Rams will end a season that came nowhere close to reaching the expectations the program had before the team took its trip to Michigan in September. https://t.co/XHCwC1i8db",Michigan,09-04-2022
549,20,Michigan6,"End of 1st set:

Central Michigan - 25
Ball State - 23

Two of Ball State's three conference losses came against Central Michigan in September. Cardinals led 1-0 and 2-0 in those matches.",Michigan,09-04-2022
550,20,Michigan6,"Dearborn Parent Moved by Book Ban Initiative https://t.co/Si50g78dFn | The Spark (USA)

Starting in September, and up to the present, School Board meetings in Dearborn, Michigan became heated when hundreds of people descended on the meetings. The majority in attendance demanded…",Michigan,09-04-2022
551,20,Michigan6,"@Super70sSports Any of the University of Michigan's September Heisman award.  Tate Forcier, Denard Robinson the list is distinguished",Michigan,09-04-2022
552,20,Michigan6,". @DTE_Energy, which serves the Detroit area, disconnected electric accounts 176,923 times from January through September of 2022, more than in the first 9 months of any year since at least 2013, an analysis by @media_outlier &amp; @ProPublica found.

https://t.co/3QSOzcKirt",Michigan,09-04-2022
553,20,Michigan6,"🏈 Indiana Hoosiers (@IndianaFootball) #IUFB
🆚 W @ Michigan State Spartans #GoGreen #IUvsMSU
🗒️ A happy final ride of '22 - we'll see ya in September
✈️ N75433 | UAL2532 | B739
🛫 LAN - 6:34 pm ET
🛬 BMG - 7:21 pm ET
📡 Tracking: https://t.co/IaECJp7Rpz https://t.co/CAmadiW8nb",Michigan,09-04-2022
554,20,Michigan6,"@ObraDinn @PunkturesGuy @who_shot_jgr @PoundstoneWill TIL: 95,000 riders = zero riders

As of September 2022 Michigan has had a total of 923,000 riders. That is not an insignificant number for the number of trains. 

https://t.co/jgDivdoEcs",Michigan,09-04-2022
555,20,Michigan6,I appreciate your excitement for your schools big win yesterday. Us Michigan fans are still heavily involved in football. I know you threw the white flag in September so please pump the breaks on hoops until after thanksgiving. Sincerely Michigan fan excited for his teams run🏈 https://t.co/eRKgFcQuvW,Michigan,09-04-2022
556,20,Michigan6,"Michigan Cannabis Sales Fall 1% Sequentially in October to $209...

Michigan cannabis sales fell 1.2% in October compared to September and increased 28.1% from a year ago to $209.4 million: The Michigan Marijuana Regulatory Agency... #aawh #ascend #ascen… https://t.co/OVg07Ou1sZ https://t.co/VTkRC6bquA",Michigan,09-04-2022
557,20,Michigan6,"‼️very important question: im going to study abroad for a semester next year (≈september to december) and im considering universities in Illinois, Michigan (USA) and Ontario (Canada) so i wanted to know if anyone was living there or knew people there? thank you :)",Michigan,09-04-2022
558,20,Michigan6,@Camshannon20 Man I got 100 for any Michigan fan that was rapping in august and September they can chalk that L up now,Michigan,09-04-2022
559,20,Michigan6,"On this date in 1919 Pop vocalist Johnny Desmond is born Giovanni Alfredo De Simone in Detroit, Michigan His highest charting hit was ""The Yellow Rose of Texas"" in 1955
November 14, 1919 – September 6, 1985 RIP 🕊️ https://t.co/j6sFUiK5Yt",Michigan,09-04-2022
560,20,Michigan6,"Monique Owens shouted over critical speakers at a September city council meeting, claiming it was her ""First Amendment right."" https://t.co/GgEBHXTmjT via @reason",Michigan,09-04-2022
561,21,Michigan7,"@BridgetMaryMc Justice McCormack announced she was stepping down from the court in September. Plans to be done by the end of this year. 

My It's Just Politics co-host @rickpluta spoke with her after her announement. 

https://t.co/9d4YMC387O",Michigan,09-16-2022
562,21,Michigan7,"Thanks @JuliusWelschof 
My niece has a foreign exchange student from Germany who is a  huge Michigan fan. We've been trying since September to do this for him. They made it in town too late yesterday or I would have brought him to the game. #GoBlue https://t.co/Y1l3eUbBAI",Michigan,09-16-2022
563,21,Michigan7,"#NowPlaying on Classic Rock California: ""Travelin' Man (Live At Cobo Hall, Detroit, Michigan, September 5th, 1975 - Remastered 2011)"" by Bob Seger &amp; The Silver Bullet Band from the Album: Ultimate Hits: Rock And Roll Never Forgets.  Visit:  https://t.co/GSWNeCd5t8 https://t.co/CsiEiY1k5L",Michigan,09-16-2022
564,21,Michigan7,"@chad_cronk @DuckHawaii @PETRAS_SZN @uofighting @SWiltfong247 @247Sports @KadynProctor1 @DJ2g23 @DaylenAustin4 @JurrionDickey @dantemoore05 @SAMSONOKUNLOLA_ @DuckHawaii also doesn’t know that KP took an official visit to Michigan in September, after he committed to Iowa in June lol",Michigan,09-16-2022
565,46,Boston1,@GeorgeMarinelli I need to watch it. @niallb1 watched it on the flight to Boston in September and really enjoyed it.,Boston,09-11-2022
566,46,Boston1,"A trick question in The Boston Globe, September 2nd 1975. https://t.co/74AlMUdR7L",Boston,09-11-2022
567,46,Boston1,"Peggy Fleming had already won an Olympic Gold Medal in Grenoble, France earlier in the year when she appeared at Boston Garden in September 1968. @BPLBoston https://t.co/cwLt0p6Gkh",Boston,09-11-2022
568,46,Boston1,"@BlackSabbath @VanHalen Earlier, September 1978 @BlackSabbath, @VanHalen @Boston and @sammyhagar played Anaheim stadium. Great show. Thanks for the music one and all.",Boston,09-11-2022
569,46,Boston1,"@c_welladt @Novavax Congrats -get the 2nd shot for sure...wife ended up getting Nova booster early (long story) in August. She did catch covid on a Boston trip, in September (end). Locked at the hip on trip, I'm in the Novavax trial 3 shots, almost 2 years now...never caught covid (she was mix mrna)",Boston,09-11-2022
570,46,Boston1,This is every player in Boston’s history who wore the Celtics’ No. 9 jersey for at least one game as of September 2022.  https://t.co/RSUdrl4wRo,Boston,09-11-2022
571,46,Boston1,"CFP: Decolonization’s Discontents: Dissent and Opposition in the Aftermath of Independence (22-23 September 2023)

Deadline: January 2, 2023

Venue: Boston

Date: September 22-23, 2023

Read more…

https://t.co/tZRpReOYas",Boston,09-11-2022
572,47,Boston2,"CFP: Decolonization’s Discontents: Dissent and Opposition in the Aftermath of Independence (Boston/online, September 2023) https://t.co/yiBV1n1diV’s-discontents-dissent-and-opposition",Boston,09-03-2022
573,47,Boston2,"@ThatEricAlper My very first. Queen at the old Boston Garden, September 1980. Freddie in his prime. The Garden went pitch black, then an explosion of light and there’s Freddie launching into “Jailhouse Rock”. That night was the gold standard that I now hold every concert to.",Boston,09-03-2022
574,47,Boston2,"I didn't perpetrate the Boston marathon bombing. 

I am a survivor of the Boston marathon bombing.

I am a survivor of September 11, 2001.",Boston,09-03-2022
575,47,Boston2,"In September, BPDA issued an RFP to hire Land Use Planning and Zoning Consultants. 

BPDA has selected 5 bid winners from 12 submissions and is now authorizing a $700,000 contract. Of note: Attorney C. Barr literally wrote the book on Boston zoning. https://t.co/v7w8NK8Arm https://t.co/ogPe9S9WHr",Boston,09-03-2022
576,47,Boston2,"'My great grandkids will know about Aaron Judge': Yankees teammates on the home runs that made history by @joonlee for @espn: Before a game against the Boston Red Sox in late September, Judge stood at his locker… https://t.co/EILyuAxNmq #Yankees https://t.co/NEn93iGhMh",Boston,09-03-2022
577,47,Boston2,"@rainbowdefault Back during my college days in Boston, you could wander the neighborhood on September 1st and furnish your whole house as all the students moved. We didn't have a truck, but we weren't above having 4 people carry a sofa a few miles.",Boston,09-03-2022
578,47,Boston2,"Anthony Perkins
Berry Berenson
WELL FLEET 1979
aids
oz
E LVIS 
NEW TOWN
ST JOE'S 
Woody Allen
Alec Baldwin
Yale
John Ritter related to Josh 
SEPTEMBER II
FLIGHT II MAINE TO BOSTON TO LA
2IIWII",Boston,09-03-2022
579,47,Boston2,"@BigBabyHenny I was up there in September, it was my first time i  Boston",Boston,09-03-2022
580,47,Boston2,"Notre Dame vs. Boston College🏈

First meeting: September 15, 1975

26 meetings between both programs

All time series ND leads 16-9

Current win streak is at 7 ☘️

“The Holy War” #GoIrish 

🗣🕛 2:30 kickoff",Boston,09-03-2022
581,47,Boston2,"Allston Apartment for rent 9 Bedrooms 3 Baths Boston - $14,700: 9 Bedroom apartment available this September 2023!!! Reach out now to lock in a chance to view and submit applications on this gem! Rare… https://t.co/V3pHY0Eslb #allstonapartments #apartmentforrentinallston https://t.co/l19CLLP8Xn",Boston,09-03-2022
582,47,Boston2,"Same people as September 11.

They voted against the domestic terrorism bill, and intersect the 2000 and 2004 election 

Bioterrorism. 
COLLUSION IN THE COLLAPSE OF THE STOCK MARKET 

PNAC 1.     1997.     SEPTEMBER 11
PNAC 2.    2008.   
                        BOSTON MARATHON https://t.co/V9ANucAkNf",Boston,09-03-2022
583,47,Boston2,The Boston Red Soxs played the Milwaukee Brewers on September 25th at Oriole Park.  The final score was 10-15.,Boston,09-03-2022
584,48,Boston3,"You can contact Rhode Island-based Colleen or any other CreativeGrounder directly from their profile! 

Learn more about Colleen and five other profiles we love: https://t.co/x0ndIZ4Cq7 https://t.co/0xDKuvOi6H",Boston,09-08-2022
585,48,Boston3,"@t_enchanter @3YearLetterman @elonmusk Did Jesus write the Bill of rights? Did Jesus do the Boston tea party of December 16, 1773 did Jesus win us ww2 in September 1, 1939-september 2, 1945 did Jesus take down the Berlin wall in November 9, 1989 did Jesus help us win the cold war March 12, 1947- December 26, 1991??",Boston,09-08-2022
586,48,Boston3,"@PM_StrayDogg @Passion4Baseba1 @nut_history On September 14, 1948, in the midst of a pennant race, the Boston Post publishes a four-line poem by Gerry Hern calling on pitchers Warren Spahn and Johnny Sain to bear the pitching burden, resting on off days and – if luck is with the Braves – when it rains.",Boston,09-08-2022
587,48,Boston3,@megadis13 @VancityReynolds That movie was being filmed when I was in Boston last September. I saw part of the set/where they were filming.,Boston,09-08-2022
588,48,Boston3,"A hybrid workshop, organized by @elisabeth_leake and @erezmanela, on #dissent and #decolonization will be taking place in Boston this upcoming September. The deadline for submissions is 1/2/2023. For more information: https://t.co/IKgD0LLVA8 https://t.co/qjLxkMVETv",Boston,09-08-2022
589,48,Boston3,"New post: CFP: Decolonization’s Discontents: Dissent and Opposition in the Aftermath of Independence (Boston/online, September 2023) https://t.co/YmfU7IGbpP",Boston,09-08-2022
590,48,Boston3,"@TobiasM1111 @AbrahamNR @VitruviusGrind When I visited Boston in September, I found I disliked the city hall less than I expected. For one thing, it's smaller than I assumed.

However, imagine you're a mother on welfare walking under than massive concrete lintel to plead for a childcare subsidy from some bureaucrat... https://t.co/GpOFuO2gFb",Boston,09-08-2022
591,48,Boston3,The wife of a Boston University professor who fell to his death through a rusted-out staircase near an MBTA train station last September has filed a wrongful death lawsuit against the MBTA and MassDOT https://t.co/Pq5dzAI5h1,Boston,09-08-2022
592,48,Boston3,"""More Than a Feeling"" by Boston was released in September of 1976 and peaked at #5 on the Billboard Hot 100.   https://t.co/4PTt0Zj3d5

#boston #morethanafeeling",Boston,09-08-2022
593,48,Boston3,"@shopaholic_mum @Brewsterlala Here in a Boston area suburb, nearly none of the kids are masking and so, so many are sick and/or absent. My sophomore has been masking since she got quite sick (unmasked) in September.  She one of very few and I’ve left the ball in her court. Proud of her.",Boston,09-08-2022
594,48,Boston3,"The celebration of Olmstead's bicentennial will be held on September 24th to 6th.🚀🚀🚀🚀🚀   
Original: MOF_Boston https://t.co/lDuVvOlQWr",Boston,09-08-2022
595,48,Boston3,"Celtics head coach Joe Mazzulla was asked about Robert Williams Monday night, who has been sidelined since September following a knee procedure.  https://t.co/At0qJtvxvS",Boston,09-08-2022
596,48,Boston3,"Jamaica Plain Apartment for rent 3 Bedrooms 1 Bath Boston - $2,900: Updated and lovely 3 bedroom apartment available this coming September with laundry in unit! Racah out now to schedule a tour! Half of the… https://t.co/3GvahRMiEL #jamaicaplainapartments #jamaicaplainrentals https://t.co/1y2dg9xIMm",Boston,09-08-2022
597,49,Boston4,"@JessicaMillste1 @zeelurker1 @AdamNMayer I went back home to Boston (another ultra-liberal city) in September and almost no one was wearing masks, thankfully. The Bay Area just can’t seem to let it go.",Boston,09-04-2022
598,49,Boston4,"@ScottHech ""On September 9, 1919 [...] The entire Boston police force deserted their posts, leaving the city virtually defenseless. Women were raped on street corners, stores were looted, and pedestrians were beaten and robbed while crowds not only looked on but cheered."" https://t.co/NsQnt17OLF",Boston,09-04-2022
599,49,Boston4,"Breaking News!  Boyah Farah, author of AMERICA MADE ME A BLACK MAN (Harper, September 2022), is going to be interviewed LIVE tomorrow, Tuesday, November 22nd at 12:30 pm Boston time by @ZainAsher on the @OneWorldCNN program. @Boyahfarah, @JVNLA, @harperbooks https://t.co/T0liWY7X9x",Boston,09-04-2022
600,49,Boston4,"NAME: Corita Kent
BIRTHDATE: November 20, 1918
BIRTHPLACE: Fort Dodge, Iowa
DATE OF DEATH: September 18, 1986
PLACE OF DEATH: Boston, Massachusetts
Named one of nine Women of the Year by the Los Angeles Times (1966)
Featured on the cover of Newsweek (1967)",Boston,09-04-2022
601,49,Boston4,"“Freaks are the much needed escape from the humdrum. They are poetry.”
― Albert Perry

photographer: @jamiegetslost
hmua: @f.k.garland​​​​​​​​
location: Chinatown, Boston MA
c. September 2022​​​​​​​​
​​​​​​​​
📷 Remember! Yo https://t.co/V5SXYte2xJ",Boston,09-04-2022
602,49,Boston4,@DMcIntyreWWE Absolutely pumped for Survivor Series in Boston. My wife got us tickets back in September as a present for our first anniversary.,Boston,09-04-2022
603,49,Boston4,"H-Empire:  CFP: Decolonization’s Discontents: Dissent and Opposition in the Aftermath of Independence (Boston/online, September 2023) https://t.co/XXTGycr92s",Boston,09-04-2022
604,49,Boston4,The Boston Red Soxs played the New York Mets on September 19th at SunTrust Park.  The final score was 7-10.,Boston,09-04-2022
605,49,Boston4,"Allston Apartment for rent 5 Bedrooms 2.5 Baths Boston - $8,000: 5 bedroom 2.5 bathrooms apartment available this September! Reach out now to schedule a tour! https://t.co/7TlMaN6IZm #offcampusapartments #offcampusrentals https://t.co/DowH6xTlSL",Boston,09-04-2022
606,49,Boston4,"The library board has approved the board's 2023 meeting schedule:
January 10
February 14
March 14
April 11
May 9
June 13
July 11
August 8
September 12
October 10
November 14
No meeting in December
All meetings will be held at 4:30 pm at the South Boston Public Library.",Boston,09-04-2022
607,49,Boston4,"Allston 7 Beds 2 Baths Boston - $9,975: Beautiful 7 bedroom 2 bathroom, with laundry in building! Available for your September 1st move in! Reach out now for more information https://t.co/tAhtBzLv8B #allstonapartments #apartmentforrentinallston https://t.co/OUPVri07qR",Boston,09-04-2022
608,49,Boston4,Interesting conference coming up in Boston in September on anticolonialists' disappointments with decolonization and the closed off possibilities that increasingly came with it https://t.co/3DiQDDjtWt,Boston,09-04-2022
609,49,Boston4,"In September, the FBI arrested a Massachussetts woman for making the false bomb threat against BCH. She was motivated to do so after seeing the far right attacks on their clinic that provides gender affirming care. 

https://t.co/M26QPaQLQ8",Boston,09-04-2022
610,49,Boston4,@elnaisgay some switch goes off during september and suddenly everyone has to read our ghosts at the boston train station,Boston,09-04-2022
611,49,Boston4,"Artists-like Yujuan Patnode (Juner), pictured-of Connecticut are using #CreativeGround. Here are five more profiles to check out on the free directory of creative New England: https://t.co/a08cWyNGbu https://t.co/6aicGlxT1j",Boston,09-04-2022
612,49,Boston4,"Jamaica Plain 3 Beds 1 Bath Boston - $2,900: Updated and lovely 3 bedroom apartment available this coming September with laundry in unit! Racah out now to schedule a tour! Half of the brokers fee paid! https://t.co/7lxQ6SyRhJ #jamaicaplainapartments #jamaicaplainrentals https://t.co/f6z4PIXDx2",Boston,09-04-2022
613,50,Boston5,"“We are all just a bunch of freaks. Some are just more honest about it.”
― KakkZ

photographer: @jamiegetslost
hmua: @f.k.garland​​​​​​​​
location: Chinatown, Boston MA
c. September 2022​​​​​​​​
​​​​​​​​
📷 Remember! You can https://t.co/KpVpQMH2Fq",Boston,09-09-2022
614,50,Boston5,"CFP: Decolonization’s Discontents: Dissent and Opposition in the Aftermath of Independence (Boston/online, September 2023) https://t.co/OTdhKtRGoe’s-discontents-dissent-and-opposition",Boston,09-09-2022
615,50,Boston5,"@margarettigger @Pink @brandicarlile It was announced that they are coming to Philadelphia in September.  Boston is usually just before or just after Philadelphia shows for a lot of tours. 
Presale tickets are available with a presale code RADIO.

(That's what was given for Phila.  Not sure if the same everywhere.)",Boston,09-09-2022
616,51,Boston6,"Mission Hill 5 Beds 2 Baths Boston - $5,850: Massive 5 bedroom apartment available this September 2023! Reach out now and we'll work together to find the best apartment for you… https://t.co/ZOZIWh4nSJ #missionhillapartments #missionhillrentals #apartmentsforrentinmissionhill https://t.co/qEMKjU831V",Boston,09-06-2022
617,51,Boston6,@ClaireWynarczyk @UKRunChat Waiting to hear if I’ve got a place at the Berlin marathon. That will dictate what I do in spring as I would like to try and lower my time before September to give me a better chance of getting into Boston in 2024 #ukrunchat,Boston,09-06-2022
618,51,Boston6,"That time I made the paper. 

This is me wrangling Bruce Hurst for a postgame interview in September 1988 ￼and slightly misidentified by the Boston Globe.  😂 #RedSox @pietanza_joseph @Akitaville2 @JohnnyMilbfan @BaseballBucket @smokin_steve_72 @TheReliefRoom @patlarson1 https://t.co/bTkL4ju2fT",Boston,09-06-2022
619,51,Boston6,"Mission Hill Apartment for rent 3 Bedrooms 1 Bath Boston - $3,300: Lovely 3 bedroom apartment available for your September 2023 move in! Reach out now to schedule a showing and be the first to get… https://t.co/JliLNKFTE3 #bostonpetfriendlyapartments #petfriendlyrentalsinboston https://t.co/xvbJAHpqE2",Boston,09-06-2022
620,51,Boston6,@EdwardHand8 He would’ve won MVP in 2011 if Boston didn’t choke their wild card lead in September smh,Boston,09-06-2022
621,51,Boston6,That’s Treshaun Ward’s fourth touchdown of the season and first trip to the end zone since #FSU’s 44-14 win over Boston College on September 24. #Noles,Boston,09-06-2022
622,51,Boston6,"Monday, November 19, 2007: Boston, MA, TD Banknorth Garden, photo(Garry agreed with his boss who knew the gypsy biker of Pat Tillman died in vain while pursuing Weapons of Mass Destruction that didn’t exist as a response to sixteen Saudi nationals on September 11, 2001🏍️🇦🇫🇮🇶💰🔥) https://t.co/SDFW7HZcwW",Boston,09-06-2022
623,51,Boston6,"19 November 1620 The ship Mayflower arrived at Cape Cod, America. Its 87 passengers were a Protestant sect, known as The Pilgrim Fathers.  They were thwarted in their first attempt to sail to America when they left from Havenside, near Boston, Lincolnshire in September 1607.",Boston,09-06-2022
624,51,Boston6,"11/18/1978: 
#35 Too Much Heaven - Bee Gees 
#79 September - Earth, Wind &amp; Fire 
#84 A Man I'll Never Be - Boston 
#87 Don't Cry Out Loud - Melissa Manchester 
#90 Shake It - Ian Matthews",Boston,09-06-2022
625,51,Boston6,"@joshmohrer BOSTON, MA - SEPTEMBER 2: (L-R) Pearl Jam drummer Matt Cameron, lead singer and guitarist Eddie Vedder, Buffalo Tom singer/guitarist Bill Janovitz and Pearl Jam guitarist Stone Gossard perform live on stage at Fenway Park on September 2, 2018 (Photo Jim Bennett/Getty Images)",Boston,09-06-2022
626,51,Boston6,"New H-Empire post: CFP: Decolonization’s Discontents: Dissent and Opposition in the Aftermath of Independence (Boston/online, September 2023) https://t.co/JiPZGcCLYP @hnetempire",Boston,09-06-2022
627,51,Boston6,@LIVGolfInv Would love to have you back in Boston area again. What a blast we hat in September! https://t.co/ldKGtsDZIE,Boston,09-06-2022
628,51,Boston6,"@CharlesRense @BillboardChris Catherine Leavy of Massachusetts was arrested on September 15 for making bomb threats against BCH.
https://t.co/H01Ewku8fF

Joshua Kimble of Canada was arrested October 24 for making bomb threats against BCH. https://t.co/ETvdPeqmNF",Boston,09-06-2022
629,51,Boston6,"Mission Hill Apartment for rent 5 Bedrooms 2 Baths Boston - $5,850: Massive 5 bedroom apartment available this September 2023! Reach out now and we'll work together to find the best apartment for you and your group… https://t.co/pI2DTSsqLR #offcampusapartments #offcampusrentals https://t.co/HbY2V7lROG",Boston,09-06-2022
630,51,Boston6,"Before DeSantis operatives flew 49 migrants from TX to Martha’s Vineyard in September, deceiving them with false promises of jobs, the plotters ""reveled"" in their political stunt, acc'g to texts the Boston Globe got w/a public records request. 
https://t.co/zEMqvJIbvI",Boston,09-06-2022
631,51,Boston6,"Mission Hill Apartment for rent 4 Bedrooms 1.5 Baths Boston - $4,400: Updated and renovated 4 bedroom 1.5 bath ready for your move in this coming September! Reach out now so we can work together and check this… https://t.co/3vjyBFvDho #offcampusapartments #offcampusrentals https://t.co/rKYrlMeVSW",Boston,09-06-2022
632,51,Boston6,"Celtics head coach Joe Mazzulla was asked about Robert Williams Monday night, who has been sidelined since September following a knee procedure.  https://t.co/xaLYF9KLbO",Boston,09-06-2022
633,51,Boston6,"Celtics head coach Joe Mazzulla was asked about Robert Williams Monday night, who has been sidelined since September following a knee procedure.  https://t.co/abXlHSwDfz",Boston,09-06-2022
634,51,Boston6,"@RobertPlant Thank you and Alison Krauss for the fantastic concert at Leaders Pavilion in Boston, MA in September 2022, I was so happy to see you again. The last time I seen you was in 1990 at Red Rocks Amphitheater, Colorado.  👍🏼❤️",Boston,09-06-2022
635,51,Boston6,"Video of Madame Web filming in Boston over the weekend!! 
Curious 🤔, again the same ambulance 🚑, this time in scenes with flames!! 
Maybe these are reshoots of the #madameweb shots in September.
  
https://t.co/jUsH3vuR4S https://t.co/NrMZd4uYaU",Boston,09-06-2022
636,52,Boston7,"“A true freak cannot be made. A true freak must be born.”
― Katherine Dunn

photographer: @jamiegetslost
hmua: @f.k.garland​​​​​​​​
location: Chinatown, Boston MA
c. September 2022​​​​​​​​
​​​​​​​​
📷 Remember! You can find https://t.co/0CbdDomnNM",Boston,09-13-2022
637,52,Boston7,"Next coming September…

Chaim Bloom’s tenure in Boston will have lasted longer than BOTH Dave Dombrowski, and Ben Cherington’s.

And probably will not have one single first place finish in the AL East.",Boston,09-13-2022
638,52,Boston7,@LIVGolfInv Comeback to Boston or even Northern New England between August and September again 🙏🏻❤️ #LivGolfBoston was an incredible experience and my fiancé and I absolutely loved everything about it.,Boston,09-13-2022
639,52,Boston7,"@TheMutantFam hey all New England mutants or mutants in general on September 15-17 there is a new horror con in Boston. Every single day I write them to get @kinky_horror and @therealjoebob to get as guest, if anyone else would want to join me in my campaign would be appreciated",Boston,09-13-2022
640,52,Boston7,"@oliver_bear @HattieOtter Oh, we are in Quebec City and were eyeing the sail to Boston for next spring. We’ll let you know if we get around to it before September!",Boston,09-13-2022
